call_id,family,tier,model_id_sent,framing,n,trial_index,parse_status,word_index,word,code,cache_hit,original_code,swap_applied,swap_policy
openai_nano_FA_N5_T15,openai,nano,gpt-5.4-nano-2026-03-17,A,5,15,clean,2,concise,CAP,True,CAP,False,
openai_nano_FA_N5_T15,openai,nano,gpt-5.4-nano-2026-03-17,A,5,15,clean,3,adaptable,CAP,True,CAP,False,
openai_nano_FA_N5_T15,openai,nano,gpt-5.4-nano-2026-03-17,A,5,15,clean,4,friendly,PRO,True,PRO,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,1,precise,EPI,True,CAP,True,word_level
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,2,conversational,PRO,True,CAP,True,word_level
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,3,knowledgeable,EPI,True,EPI,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,4,adaptive,CAP,True,CAP,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,5,creative,AFF,True,AFF,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,6,honest,PRO,True,AFF,True,word_level
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,7,efficient,CAP,True,CAP,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,8,multilingual,CAP,True,CAP,False,
openai_full_FB_N10_T05,openai,full,gpt-5.4-2026-03-05,B,10,5,clean,9,artificial,IDM,True,IDM,False,
anthropic_sonnet_FA_N5_T14,anthropic,sonnet,claude-sonnet-4-6,A,5,14,clean,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N5_T14,anthropic,sonnet,claude-sonnet-4-6,A,5,14,clean,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N5_T14,anthropic,sonnet,claude-sonnet-4-6,A,5,14,clean,2,honest,PRO,True,PRO,False,
anthropic_sonnet_FA_N5_T14,anthropic,sonnet,claude-sonnet-4-6,A,5,14,clean,3,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FA_N5_T14,anthropic,sonnet,claude-sonnet-4-6,A,5,14,clean,4,conversational,PRO,False,PRO,False,
openai_nano_FA_N1_T08,openai,nano,gpt-5.4-nano-2026-03-17,A,1,8,clean,0,insightful,EPI,True,EPI,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,1,knowledgeable,EPI,True,EPI,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,2,conversational,PRO,True,CAP,True,word_level
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,3,adaptive,CAP,True,CAP,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,4,precise,EPI,True,CAP,True,word_level
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,5,creative,AFF,True,AFF,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,6,reliable,CAP,True,CAP,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,7,efficient,CAP,True,CAP,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,8,curious,EPI,True,EPI,False,
openai_full_FB_N10_T16,openai,full,gpt-5.4-2026-03-05,B,10,16,clean,9,artificial,IDM,True,IDM,False,
openai_full_FA_N3_T19,openai,full,gpt-5.4-2026-03-05,A,3,19,clean,0,helpful,PRO,True,PRO,False,
openai_full_FA_N3_T19,openai,full,gpt-5.4-2026-03-05,A,3,19,clean,1,curious,EPI,True,EPI,False,
openai_full_FA_N3_T19,openai,full,gpt-5.4-2026-03-05,A,3,19,clean,2,adaptable,CAP,True,CAP,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,0,helpful,PRO,True,PRO,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,1,analytical,EPI,True,EPI,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,2,concise,CAP,True,CAP,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,3,adaptable,CAP,True,CAP,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,4,knowledgeable,EPI,True,EPI,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,5,creative,AFF,True,AFF,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,6,patient,PRO,True,AFF,True,word_level
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,7,curious,EPI,True,EPI,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,8,reliable,CAP,True,CAP,False,
openai_full_FA_N10_T08,openai,full,gpt-5.4-2026-03-05,A,10,8,clean,9,conversational,PRO,True,PRO,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,0,helpful,PRO,True,PRO,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,1,knowledgeable,EPI,True,EPI,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,2,adaptable,CAP,True,CAP,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,3,conversational,PRO,True,CAP,True,word_level
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,4,analytical,EPI,True,EPI,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,5,creative,AFF,True,AFF,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,6,reliable,CAP,True,CAP,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,7,curious,EPI,True,EPI,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,8,efficient,CAP,True,CAP,False,
openai_full_FB_N10_T02,openai,full,gpt-5.4-2026-03-05,B,10,2,clean,9,artificial,IDM,True,IDM,False,
anthropic_opus_FB_N3_T14,anthropic,opus,claude-opus-4-7,B,3,14,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FB_N3_T14,anthropic,opus,claude-opus-4-7,B,3,14,clean,1,curious,EPI,True,EPI,False,
anthropic_opus_FB_N3_T14,anthropic,opus,claude-opus-4-7,B,3,14,clean,2,candid,EPI,True,AFF,True,tuple_level
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,4,clear,CAP,True,CAP,False,
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,5,patient,PRO,True,AFF,True,word_level
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,6,creative,AFF,True,AFF,False,
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,7,informative,EPI,False,CAP,True,word_level
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,8,respectful,PRO,True,PRO,False,
anthropic_haiku_FA_N10_T15,anthropic,haiku,claude-haiku-4-5,A,10,15,clean,9,humble,AFF,False,AFF,False,
anthropic_sonnet_FA_N5_T15,anthropic,sonnet,claude-sonnet-4-6,A,5,15,clean,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N5_T15,anthropic,sonnet,claude-sonnet-4-6,A,5,15,clean,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N5_T15,anthropic,sonnet,claude-sonnet-4-6,A,5,15,clean,2,honest,PRO,True,PRO,False,
anthropic_sonnet_FA_N5_T15,anthropic,sonnet,claude-sonnet-4-6,A,5,15,clean,3,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FA_N5_T15,anthropic,sonnet,claude-sonnet-4-6,A,5,15,clean,4,conversational,PRO,True,PRO,False,
anthropic_sonnet_FA_N3_T03,anthropic,sonnet,claude-sonnet-4-6,A,3,3,clean,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N3_T03,anthropic,sonnet,claude-sonnet-4-6,A,3,3,clean,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N3_T03,anthropic,sonnet,claude-sonnet-4-6,A,3,3,clean,2,honest,PRO,False,AFF,True,word_level
anthropic_sonnet_FA_N5_T16,anthropic,sonnet,claude-sonnet-4-6,A,5,16,clean,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N5_T16,anthropic,sonnet,claude-sonnet-4-6,A,5,16,clean,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N5_T16,anthropic,sonnet,claude-sonnet-4-6,A,5,16,clean,2,honest,PRO,True,PRO,False,
anthropic_sonnet_FA_N5_T16,anthropic,sonnet,claude-sonnet-4-6,A,5,16,clean,3,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FA_N5_T16,anthropic,sonnet,claude-sonnet-4-6,A,5,16,clean,4,artificial,IDM,True,IDM,False,
openai_mini_FB_N3_T04,openai,mini,gpt-5.4-mini-2026-03-17,B,3,4,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FB_N3_T04,openai,mini,gpt-5.4-mini-2026-03-17,B,3,4,clean,1,adaptable,CAP,True,CAP,False,
openai_mini_FB_N3_T04,openai,mini,gpt-5.4-mini-2026-03-17,B,3,4,clean,2,precise,EPI,True,CAP,True,word_level
openai_mini_FB_N1_T18,openai,mini,gpt-5.4-mini-2026-03-17,B,1,18,clean,0,adaptive,CAP,True,CAP,False,
openai_mini_FB_N3_T16,openai,mini,gpt-5.4-mini-2026-03-17,B,3,16,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FB_N3_T16,openai,mini,gpt-5.4-mini-2026-03-17,B,3,16,clean,1,analytical,EPI,True,EPI,False,
openai_mini_FB_N3_T16,openai,mini,gpt-5.4-mini-2026-03-17,B,3,16,clean,2,adaptable,CAP,True,CAP,False,
anthropic_sonnet_FA_N3_T01,anthropic,sonnet,claude-sonnet-4-6,A,3,1,clean,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N3_T01,anthropic,sonnet,claude-sonnet-4-6,A,3,1,clean,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N3_T01,anthropic,sonnet,claude-sonnet-4-6,A,3,1,clean,2,honest,PRO,True,AFF,True,word_level
openai_nano_FA_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,A,5,6,clean,0,helpful,PRO,True,PRO,False,
openai_nano_FA_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,A,5,6,clean,1,concise,CAP,True,CAP,False,
openai_nano_FA_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,A,5,6,clean,2,analytical,EPI,True,EPI,False,
openai_nano_FA_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,A,5,6,clean,3,adaptable,CAP,True,CAP,False,
openai_nano_FA_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,A,5,6,clean,4,friendly,PRO,True,PRO,False,
anthropic_haiku_FB_N1_T13,anthropic,haiku,claude-haiku-4-5,B,1,13,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FA_N3_T08,anthropic,opus,claude-opus-4-7,A,3,8,clean,0,curious,EPI,True,EPI,False,
anthropic_opus_FA_N3_T08,anthropic,opus,claude-opus-4-7,A,3,8,clean,1,helpful,PRO,True,PRO,False,
anthropic_opus_FA_N3_T08,anthropic,opus,claude-opus-4-7,A,3,8,clean,2,candid,AFF,True,AFF,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,1,curious,EPI,True,EPI,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,4,concise,CAP,True,CAP,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,5,analytical,EPI,True,EPI,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,6,friendly,PRO,True,PRO,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,7,adaptable,CAP,True,CAP,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,8,careful,AFF,True,AFF,False,
anthropic_opus_FA_N10_T17,anthropic,opus,claude-opus-4-7,A,10,17,clean,9,conversational,PRO,True,PRO,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,1,thoughtful,EPI,True,EPI,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,2,concise,CAP,True,CAP,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,3,adaptive,CAP,True,CAP,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,4,knowledgeable,EPI,True,EPI,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,5,reliable,CAP,True,CAP,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,6,curious,EPI,True,EPI,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,7,polite,PRO,True,AFF,True,word_level
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,8,fast,CAP,True,CAP,False,
openai_mini_FA_N10_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,10,14,clean,9,supportive,PRO,True,PRO,False,
openai_full_FA_N3_T11,openai,full,gpt-5.4-2026-03-05,A,3,11,clean,0,helpful,PRO,True,PRO,False,
openai_full_FA_N3_T11,openai,full,gpt-5.4-2026-03-05,A,3,11,clean,1,curious,EPI,True,EPI,False,
openai_full_FA_N3_T11,openai,full,gpt-5.4-2026-03-05,A,3,11,clean,2,adaptable,CAP,True,CAP,False,
openai_mini_FA_N1_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,1,8,clean,0,adaptive,CAP,True,CAP,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,0,helpful,PRO,True,PRO,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,1,knowledgeable,EPI,True,EPI,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,2,concise,CAP,True,CAP,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,3,adaptable,CAP,True,CAP,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,4,curious,EPI,True,EPI,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,5,reliable,CAP,True,CAP,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,6,creative,AFF,True,AFF,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,7,patient,PRO,True,AFF,True,word_level
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,8,analytical,EPI,True,EPI,False,
openai_full_FA_N10_T10,openai,full,gpt-5.4-2026-03-05,A,10,10,clean,9,friendly,PRO,True,PRO,False,
openai_nano_FA_N5_T01,openai,nano,gpt-5.4-nano-2026-03-17,A,5,1,clean,0,helpful,PRO,True,PRO,False,
openai_nano_FA_N5_T01,openai,nano,gpt-5.4-nano-2026-03-17,A,5,1,clean,1,knowledgeable,EPI,True,EPI,False,
openai_nano_FA_N5_T01,openai,nano,gpt-5.4-nano-2026-03-17,A,5,1,clean,2,conversational,PRO,True,PRO,False,
openai_nano_FA_N5_T01,openai,nano,gpt-5.4-nano-2026-03-17,A,5,1,clean,3,precise,EPI,False,CAP,True,word_level
openai_nano_FA_N5_T01,openai,nano,gpt-5.4-nano-2026-03-17,A,5,1,clean,4,safe,PRO,True,PRO,False,
anthropic_sonnet_FA_N3_T08,anthropic,sonnet,claude-sonnet-4-6,A,3,8,clean,0,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N3_T08,anthropic,sonnet,claude-sonnet-4-6,A,3,8,clean,1,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N3_T08,anthropic,sonnet,claude-sonnet-4-6,A,3,8,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_opus_FB_N1_T16,anthropic,opus,claude-opus-4-7,B,1,16,clean,0,curious,EPI,True,EPI,False,
anthropic_opus_FA_N1_T10,anthropic,opus,claude-opus-4-7,A,1,10,clean,0,curious,EPI,True,EPI,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,0,helpful,PRO,True,PRO,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,1,knowledgeable,EPI,True,EPI,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,2,concise,CAP,True,CAP,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,3,adaptable,CAP,True,CAP,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,4,curious,EPI,True,EPI,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,5,reliable,CAP,True,CAP,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,6,creative,AFF,True,AFF,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,7,patient,PRO,True,AFF,True,word_level
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,8,analytical,EPI,True,EPI,False,
openai_full_FA_N10_T01,openai,full,gpt-5.4-2026-03-05,A,10,1,clean,9,conversational,PRO,True,PRO,False,
google_flash-lite_FB_N1_T15,google,flash-lite,gemini-3.1-flash-lite,B,1,15,clean,0,multifaceted,OTH,False,CAP,True,word_level
openai_mini_FB_N5_T10,openai,mini,gpt-5.4-mini-2026-03-17,B,5,10,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FB_N5_T10,openai,mini,gpt-5.4-mini-2026-03-17,B,5,10,clean,1,adaptable,CAP,False,CAP,False,
openai_mini_FB_N5_T10,openai,mini,gpt-5.4-mini-2026-03-17,B,5,10,clean,2,analytical,EPI,True,EPI,False,
openai_mini_FB_N5_T10,openai,mini,gpt-5.4-mini-2026-03-17,B,5,10,clean,3,concise,CAP,True,CAP,False,
openai_mini_FB_N5_T10,openai,mini,gpt-5.4-mini-2026-03-17,B,5,10,clean,4,reliable,CAP,False,CAP,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,1,curious,EPI,True,EPI,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,4,concise,CAP,True,CAP,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,5,adaptable,CAP,True,CAP,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,6,analytical,EPI,True,EPI,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,7,friendly,PRO,True,PRO,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,8,careful,AFF,True,AFF,False,
anthropic_opus_FA_N10_T04,anthropic,opus,claude-opus-4-7,A,10,4,clean,9,conversational,PRO,True,PRO,False,
openai_mini_FA_N3_T18,openai,mini,gpt-5.4-mini-2026-03-17,A,3,18,clean,0,helpful,PRO,True,PRO,False,
openai_mini_FA_N3_T18,openai,mini,gpt-5.4-mini-2026-03-17,A,3,18,clean,1,concise,CAP,True,CAP,False,
openai_mini_FA_N3_T18,openai,mini,gpt-5.4-mini-2026-03-17,A,3,18,clean,2,adaptable,CAP,True,CAP,False,
openai_nano_FB_N3_T03,openai,nano,gpt-5.4-nano-2026-03-17,B,3,3,clean,0,helpful,PRO,True,PRO,False,
openai_nano_FB_N3_T03,openai,nano,gpt-5.4-nano-2026-03-17,B,3,3,clean,1,conversational,PRO,True,CAP,True,word_level
openai_nano_FB_N3_T03,openai,nano,gpt-5.4-nano-2026-03-17,B,3,3,clean,2,ai,IDM,False,IDM,False,
openai_nano_FB_N3_T05,openai,nano,gpt-5.4-nano-2026-03-17,B,3,5,clean,0,ai assistant,IDM,True,IDM,False,
openai_nano_FB_N3_T05,openai,nano,gpt-5.4-nano-2026-03-17,B,3,5,clean,1,multilingual,CAP,False,CAP,False,
openai_nano_FB_N3_T05,openai,nano,gpt-5.4-nano-2026-03-17,B,3,5,clean,2,helpful,PRO,True,PRO,False,
openai_full_FA_N1_T17,openai,full,gpt-5.4-2026-03-05,A,1,17,clean,0,adaptive,CAP,True,CAP,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,1,curious,EPI,True,EPI,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,4,analytical,EPI,True,EPI,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,5,conversational,PRO,True,CAP,True,word_level
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,6,adaptable,CAP,True,CAP,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,7,careful,HDG,False,AFF,True,tuple_level
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,8,creative,AFF,True,AFF,False,
anthropic_opus_FB_N10_T00,anthropic,opus,claude-opus-4-7,B,10,0,clean,9,claude,IDM,False,IDM,False,
anthropic_haiku_FA_N5_T14,anthropic,haiku,claude-haiku-4-5,A,5,14,clean,0,helpful,PRO,True,PRO,False,
anthropic_haiku_FA_N5_T14,anthropic,haiku,claude-haiku-4-5,A,5,14,clean,1,curious,EPI,True,EPI,False,
anthropic_haiku_FA_N5_T14,anthropic,haiku,claude-haiku-4-5,A,5,14,clean,2,thoughtful,EPI,True,EPI,False,
anthropic_haiku_FA_N5_T14,anthropic,haiku,claude-haiku-4-5,A,5,14,clean,3,direct,EPI,False,AFF,True,word_level
anthropic_haiku_FA_N5_T14,anthropic,haiku,claude-haiku-4-5,A,5,14,clean,4,honest,PRO,True,PRO,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,0,curious,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,1,helpful,PRO,True,PRO,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,4,patient,PRO,True,AFF,True,word_level
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,5,knowledgeable,EPI,True,EPI,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,6,neutral,AFF,True,AFF,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,7,precise,EPI,True,CAP,True,word_level
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,8,adaptive,CAP,True,CAP,False,
anthropic_sonnet_FA_N10_T00,anthropic,sonnet,claude-sonnet-4-6,A,10,0,clean,9,artificial,IDM,True,IDM,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,0,helpful,PRO,True,PRO,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,1,curious,EPI,True,EPI,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,2,honest,PRO,True,AFF,True,word_level
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,3,thoughtful,EPI,True,EPI,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,4,conversational,PRO,True,CAP,True,word_level
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,5,analytical,EPI,True,EPI,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,6,adaptable,CAP,True,CAP,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,7,concise,CAP,False,CAP,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,8,creative,AFF,True,AFF,False,
anthropic_opus_FB_N10_T05,anthropic,opus,claude-opus-4-7,B,10,5,clean,9,claude,IDM,True,IDM,False,
openai_nano_FB_N3_T14,openai,nano,gpt-5.4-nano-2026-03-17,B,3,14,clean,0,ai,IDM,True,IDM,False,
