call_id,family,tier,model_id_sent,framing,n,trial_index,parse_status,word_index,word,code,cache_hit
anthropic_haiku_FB_N10_T17,anthropic,haiku,claude-haiku-4-5,B,10,17,clean,9,curious,EPI,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,0,helpful,PRO,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,1,curious,EPI,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,2,honest,AFF,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,3,thoughtful,EPI,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,4,conversational,CAP,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,5,analytical,EPI,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,6,adaptable,CAP,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,7,creative,AFF,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,8,cautious,AFF,True
anthropic_opus_FB_N10_T15,anthropic,opus,claude-opus-4-7,B,10,15,clean,9,friendly,PRO,True
openai_nano_FB_N3_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,3,2,clean,0,ai language model,IDM,False
openai_nano_FB_N3_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,3,2,clean,1,conversational,CAP,True
openai_nano_FB_N3_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,3,2,clean,2,helpful,PRO,True
openai_mini_FA_N5_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,5,3,clean,0,helpful,PRO,True
openai_mini_FA_N5_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,5,3,clean,1,concise,CAP,True
openai_mini_FA_N5_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,5,3,clean,2,adaptable,CAP,True
openai_mini_FA_N5_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,5,3,clean,3,analytical,EPI,True
openai_mini_FA_N5_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,5,3,clean,4,friendly,PRO,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,0,helpful,PRO,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,1,concise,CAP,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,2,knowledgeable,EPI,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,3,adaptable,CAP,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,4,curious,EPI,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,5,precise,CAP,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,6,friendly,PRO,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,7,reliable,CAP,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,8,creative,AFF,True
openai_mini_FA_N10_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,10,12,clean,9,responsive,CAP,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,0,helpful,PRO,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,1,curious,EPI,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,2,neutral,AFF,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,3,knowledgeable,EPI,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,4,conversational,CAP,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,5,honest,AFF,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,6,adaptive,CAP,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,7,tireless,AFF,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,8,text-based,IDM,True
anthropic_sonnet_FB_N10_T15,anthropic,sonnet,claude-sonnet-4-6,B,10,15,wrapped,9,artificial,IDM,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,0,helpful,PRO,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,1,concise,CAP,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,2,adaptive,CAP,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,3,knowledgeable,EPI,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,4,safe,PRO,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,5,conversational,CAP,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,6,fast,CAP,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,7,reliable,CAP,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,8,curious,EPI,True
openai_mini_FB_N10_T15,openai,mini,gpt-5.4-mini-2026-03-17,B,10,15,clean,9,supportive,PRO,True
anthropic_sonnet_FB_N3_T18,anthropic,sonnet,claude-sonnet-4-6,B,3,18,clean,0,helpful,PRO,True
anthropic_sonnet_FB_N3_T18,anthropic,sonnet,claude-sonnet-4-6,B,3,18,clean,1,knowledgeable,EPI,True
anthropic_sonnet_FB_N3_T18,anthropic,sonnet,claude-sonnet-4-6,B,3,18,clean,2,artificial,IDM,True
openai_mini_FB_N3_T13,openai,mini,gpt-5.4-mini-2026-03-17,B,3,13,clean,0,helpful,PRO,True
openai_mini_FB_N3_T13,openai,mini,gpt-5.4-mini-2026-03-17,B,3,13,clean,1,concise,CAP,True
openai_mini_FB_N3_T13,openai,mini,gpt-5.4-mini-2026-03-17,B,3,13,clean,2,adaptive,CAP,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,0,helpful,PRO,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,1,concise,CAP,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,2,adaptive,CAP,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,3,knowledgeable,EPI,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,4,polite,AFF,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,5,reliable,CAP,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,6,analytical,EPI,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,7,creative,AFF,True
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,8,cautious,AFF,False
openai_mini_FA_N10_T10,openai,mini,gpt-5.4-mini-2026-03-17,A,10,10,clean,9,responsive,CAP,True
openai_full_FB_N5_T00,openai,full,gpt-5.4-2026-03-05,B,5,0,clean,0,helpful,PRO,True
openai_full_FB_N5_T00,openai,full,gpt-5.4-2026-03-05,B,5,0,clean,1,curious,EPI,True
openai_full_FB_N5_T00,openai,full,gpt-5.4-2026-03-05,B,5,0,clean,2,adaptive,CAP,True
openai_full_FB_N5_T00,openai,full,gpt-5.4-2026-03-05,B,5,0,clean,3,precise,CAP,True
openai_full_FB_N5_T00,openai,full,gpt-5.4-2026-03-05,B,5,0,clean,4,artificial,IDM,True
anthropic_opus_FA_N1_T13,anthropic,opus,claude-opus-4-7,A,1,13,clean,0,curious,EPI,True
openai_mini_FA_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,5,12,clean,0,helpful,PRO,True
openai_mini_FA_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,5,12,clean,1,concise,CAP,True
openai_mini_FA_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,5,12,clean,2,curious,EPI,True
openai_mini_FA_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,5,12,clean,3,adaptable,CAP,True
openai_mini_FA_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,5,12,clean,4,reliable,CAP,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,0,helpful,PRO,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,1,analytical,EPI,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,2,conversational,CAP,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,3,adaptive,CAP,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,4,knowledgeable,EPI,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,5,precise,CAP,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,6,creative,AFF,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,7,efficient,CAP,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,8,reliable,CAP,True
openai_full_FB_N10_T11,openai,full,gpt-5.4-2026-03-05,B,10,11,clean,9,artificial,IDM,True
google_flash-lite_FB_N1_T06,google,flash-lite,gemini-3.1-flash-lite,B,1,6,clean,0,synthesizer,CAP,False
anthropic_opus_FA_N5_T02,anthropic,opus,claude-opus-4-7,A,5,2,clean,0,helpful,PRO,True
anthropic_opus_FA_N5_T02,anthropic,opus,claude-opus-4-7,A,5,2,clean,1,curious,EPI,True
anthropic_opus_FA_N5_T02,anthropic,opus,claude-opus-4-7,A,5,2,clean,2,honest,PRO,True
anthropic_opus_FA_N5_T02,anthropic,opus,claude-opus-4-7,A,5,2,clean,3,thoughtful,EPI,True
anthropic_opus_FA_N5_T02,anthropic,opus,claude-opus-4-7,A,5,2,clean,4,concise,CAP,True
anthropic_sonnet_FB_N1_T09,anthropic,sonnet,claude-sonnet-4-6,B,1,9,clean,0,adaptive,CAP,True
anthropic_sonnet_FA_N3_T19,anthropic,sonnet,claude-sonnet-4-6,A,3,19,clean,0,helpful,PRO,True
anthropic_sonnet_FA_N3_T19,anthropic,sonnet,claude-sonnet-4-6,A,3,19,clean,1,curious,EPI,True
anthropic_sonnet_FA_N3_T19,anthropic,sonnet,claude-sonnet-4-6,A,3,19,clean,2,honest,AFF,True
openai_mini_FB_N3_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,3,3,clean,0,helpful,PRO,True
openai_mini_FB_N3_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,3,3,clean,1,adaptive,CAP,True
openai_mini_FB_N3_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,3,3,clean,2,concise,CAP,True
openai_mini_FB_N5_T17,openai,mini,gpt-5.4-mini-2026-03-17,B,5,17,clean,0,helpful,PRO,True
openai_mini_FB_N5_T17,openai,mini,gpt-5.4-mini-2026-03-17,B,5,17,clean,1,knowledgeable,EPI,True
openai_mini_FB_N5_T17,openai,mini,gpt-5.4-mini-2026-03-17,B,5,17,clean,2,adaptable,CAP,True
openai_mini_FB_N5_T17,openai,mini,gpt-5.4-mini-2026-03-17,B,5,17,clean,3,concise,CAP,True
openai_mini_FB_N5_T17,openai,mini,gpt-5.4-mini-2026-03-17,B,5,17,clean,4,reliable,CAP,True
openai_full_FB_N3_T01,openai,full,gpt-5.4-2026-03-05,B,3,1,clean,0,helpful,PRO,True
openai_full_FB_N3_T01,openai,full,gpt-5.4-2026-03-05,B,3,1,clean,1,analytical,EPI,True
openai_full_FB_N3_T01,openai,full,gpt-5.4-2026-03-05,B,3,1,clean,2,adaptive,CAP,True
anthropic_opus_FB_N5_T17,anthropic,opus,claude-opus-4-7,B,5,17,clean,0,helpful,PRO,True
anthropic_opus_FB_N5_T17,anthropic,opus,claude-opus-4-7,B,5,17,clean,1,curious,EPI,True
anthropic_opus_FB_N5_T17,anthropic,opus,claude-opus-4-7,B,5,17,clean,2,honest,AFF,True
anthropic_opus_FB_N5_T17,anthropic,opus,claude-opus-4-7,B,5,17,clean,3,thoughtful,EPI,True
anthropic_opus_FB_N5_T17,anthropic,opus,claude-opus-4-7,B,5,17,clean,4,conversational,CAP,True
anthropic_opus_FB_N5_T05,anthropic,opus,claude-opus-4-7,B,5,5,clean,0,helpful,PRO,True
anthropic_opus_FB_N5_T05,anthropic,opus,claude-opus-4-7,B,5,5,clean,1,curious,EPI,True
anthropic_opus_FB_N5_T05,anthropic,opus,claude-opus-4-7,B,5,5,clean,2,honest,AFF,True
anthropic_opus_FB_N5_T05,anthropic,opus,claude-opus-4-7,B,5,5,clean,3,thoughtful,EPI,True
anthropic_opus_FB_N5_T05,anthropic,opus,claude-opus-4-7,B,5,5,clean,4,concise,CAP,True
openai_full_FA_N3_T00,openai,full,gpt-5.4-2026-03-05,A,3,0,clean,0,helpful,PRO,True
openai_full_FA_N3_T00,openai,full,gpt-5.4-2026-03-05,A,3,0,clean,1,curious,EPI,True
openai_full_FA_N3_T00,openai,full,gpt-5.4-2026-03-05,A,3,0,clean,2,concise,CAP,True
google_flash_FB_N3_T07,google,flash,gemini-3-flash-preview,B,3,7,clean,0,analytical,EPI,True
google_flash_FB_N3_T07,google,flash,gemini-3-flash-preview,B,3,7,clean,1,creative,AFF,True
google_flash_FB_N3_T07,google,flash,gemini-3-flash-preview,B,3,7,clean,2,helpful,PRO,True
openai_full_FA_N3_T02,openai,full,gpt-5.4-2026-03-05,A,3,2,clean,0,helpful,PRO,True
openai_full_FA_N3_T02,openai,full,gpt-5.4-2026-03-05,A,3,2,clean,1,curious,EPI,True
openai_full_FA_N3_T02,openai,full,gpt-5.4-2026-03-05,A,3,2,clean,2,concise,CAP,True
anthropic_haiku_FA_N3_T05,anthropic,haiku,claude-haiku-4-5,A,3,5,clean,0,helpful,PRO,True
anthropic_haiku_FA_N3_T05,anthropic,haiku,claude-haiku-4-5,A,3,5,clean,1,curious,EPI,True
anthropic_haiku_FA_N3_T05,anthropic,haiku,claude-haiku-4-5,A,3,5,clean,2,direct,AFF,True
anthropic_sonnet_FB_N5_T09,anthropic,sonnet,claude-sonnet-4-6,B,5,9,wrapped,0,helpful,PRO,True
anthropic_sonnet_FB_N5_T09,anthropic,sonnet,claude-sonnet-4-6,B,5,9,wrapped,1,curious,EPI,True
anthropic_sonnet_FB_N5_T09,anthropic,sonnet,claude-sonnet-4-6,B,5,9,wrapped,2,knowledgeable,EPI,True
anthropic_sonnet_FB_N5_T09,anthropic,sonnet,claude-sonnet-4-6,B,5,9,wrapped,3,neutral,AFF,True
anthropic_sonnet_FB_N5_T09,anthropic,sonnet,claude-sonnet-4-6,B,5,9,wrapped,4,conversational,CAP,True
anthropic_haiku_FA_N3_T09,anthropic,haiku,claude-haiku-4-5,A,3,9,clean,0,helpful,PRO,True
anthropic_haiku_FA_N3_T09,anthropic,haiku,claude-haiku-4-5,A,3,9,clean,1,curious,EPI,True
anthropic_haiku_FA_N3_T09,anthropic,haiku,claude-haiku-4-5,A,3,9,clean,2,thoughtful,EPI,True
openai_mini_FA_N1_T18,openai,mini,gpt-5.4-mini-2026-03-17,A,1,18,clean,0,curious,EPI,True
openai_nano_FB_N1_T00,openai,nano,gpt-5.4-nano-2026-03-17,B,1,0,clean,0,assistant,IDM,True
anthropic_opus_FA_N1_T17,anthropic,opus,claude-opus-4-7,A,1,17,clean,0,curious,EPI,True
openai_mini_FA_N5_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,5,6,clean,0,helpful,PRO,True
openai_mini_FA_N5_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,5,6,clean,1,concise,CAP,True
openai_mini_FA_N5_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,5,6,clean,2,adaptable,CAP,True
openai_mini_FA_N5_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,5,6,clean,3,thoughtful,EPI,True
openai_mini_FA_N5_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,5,6,clean,4,reliable,CAP,True
openai_full_FA_N1_T01,openai,full,gpt-5.4-2026-03-05,A,1,1,clean,0,helpful,PRO,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,0,helpful,PRO,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,1,concise,CAP,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,2,adaptable,CAP,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,3,analytical,EPI,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,4,creative,AFF,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,5,reliable,CAP,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,6,polite,AFF,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,7,curious,EPI,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,8,fast,CAP,True
openai_mini_FA_N10_T08,openai,mini,gpt-5.4-mini-2026-03-17,A,10,8,clean,9,precise,CAP,True
anthropic_sonnet_FA_N3_T13,anthropic,sonnet,claude-sonnet-4-6,A,3,13,clean,0,helpful,PRO,True
anthropic_sonnet_FA_N3_T13,anthropic,sonnet,claude-sonnet-4-6,A,3,13,clean,1,knowledgeable,EPI,True
anthropic_sonnet_FA_N3_T13,anthropic,sonnet,claude-sonnet-4-6,A,3,13,clean,2,curious,EPI,True
anthropic_haiku_FB_N1_T15,anthropic,haiku,claude-haiku-4-5,B,1,15,clean,0,helpful,PRO,True
anthropic_sonnet_FA_N1_T11,anthropic,sonnet,claude-sonnet-4-6,A,1,11,clean,0,curious,EPI,True
anthropic_opus_FB_N1_T08,anthropic,opus,claude-opus-4-7,B,1,8,clean,0,curious,EPI,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,0,helpful,PRO,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,1,concise,CAP,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,2,adaptive,CAP,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,3,knowledgeable,EPI,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,4,patient,AFF,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,5,reliable,CAP,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,6,analytical,EPI,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,7,creative,AFF,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,8,responsive,CAP,True
openai_mini_FB_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,B,10,3,clean,9,friendly,PRO,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,0,helpful,PRO,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,1,conversational,CAP,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,2,knowledgeable,EPI,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,3,adaptive,CAP,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,4,cautious,AFF,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,5,multilingual,CAP,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,6,creative,AFF,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,7,fast,CAP,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,8,reliable,CAP,True
openai_mini_FB_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,B,10,6,clean,9,synthetic,IDM,False
anthropic_haiku_FA_N5_T15,anthropic,haiku,claude-haiku-4-5,A,5,15,clean,0,helpful,PRO,True
anthropic_haiku_FA_N5_T15,anthropic,haiku,claude-haiku-4-5,A,5,15,clean,1,curious,EPI,True
anthropic_haiku_FA_N5_T15,anthropic,haiku,claude-haiku-4-5,A,5,15,clean,2,thoughtful,EPI,True
anthropic_haiku_FA_N5_T15,anthropic,haiku,claude-haiku-4-5,A,5,15,clean,3,direct,AFF,True
anthropic_haiku_FA_N5_T15,anthropic,haiku,claude-haiku-4-5,A,5,15,clean,4,honest,PRO,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,0,helpful,PRO,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,1,curious,EPI,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,2,honest,AFF,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,3,thoughtful,EPI,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,4,concise,CAP,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,5,analytical,EPI,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,6,friendly,PRO,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,7,adaptable,CAP,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,8,careful,AFF,True
anthropic_opus_FA_N10_T09,anthropic,opus,claude-opus-4-7,A,10,9,clean,9,candid,AFF,True
anthropic_opus_FB_N5_T09,anthropic,opus,claude-opus-4-7,B,5,9,clean,0,helpful,PRO,True
anthropic_opus_FB_N5_T09,anthropic,opus,claude-opus-4-7,B,5,9,clean,1,curious,EPI,True
anthropic_opus_FB_N5_T09,anthropic,opus,claude-opus-4-7,B,5,9,clean,2,honest,AFF,True
anthropic_opus_FB_N5_T09,anthropic,opus,claude-opus-4-7,B,5,9,clean,3,thoughtful,EPI,True
anthropic_opus_FB_N5_T09,anthropic,opus,claude-opus-4-7,B,5,9,clean,4,conversational,CAP,True
openai_mini_FA_N3_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,3,12,clean,0,helpful,PRO,True
openai_mini_FA_N3_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,3,12,clean,1,concise,CAP,True
openai_mini_FA_N3_T12,openai,mini,gpt-5.4-mini-2026-03-17,A,3,12,clean,2,adaptable,CAP,True
openai_full_FB_N5_T18,openai,full,gpt-5.4-2026-03-05,B,5,18,clean,0,helpful,PRO,True
openai_full_FB_N5_T18,openai,full,gpt-5.4-2026-03-05,B,5,18,clean,1,adaptive,CAP,True
openai_full_FB_N5_T18,openai,full,gpt-5.4-2026-03-05,B,5,18,clean,2,knowledgeable,EPI,True
openai_full_FB_N5_T18,openai,full,gpt-5.4-2026-03-05,B,5,18,clean,3,concise,CAP,True
openai_full_FB_N5_T18,openai,full,gpt-5.4-2026-03-05,B,5,18,clean,4,reliable,CAP,True
openai_nano_FB_N1_T06,openai,nano,gpt-5.4-nano-2026-03-17,B,1,6,clean,0,assistant,IDM,True
openai_full_FB_N3_T00,openai,full,gpt-5.4-2026-03-05,B,3,0,clean,0,helpful,PRO,True
openai_full_FB_N3_T00,openai,full,gpt-5.4-2026-03-05,B,3,0,clean,1,analytical,EPI,True
openai_full_FB_N3_T00,openai,full,gpt-5.4-2026-03-05,B,3,0,clean,2,adaptable,CAP,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,0,intelligent,EPI,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,1,helpful,PRO,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,2,curious,EPI,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,3,neutral,AFF,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,4,adaptive,CAP,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,5,knowledgeable,EPI,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,6,logical,EPI,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,7,conversational,CAP,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,8,reliable,CAP,True
anthropic_sonnet_FB_N10_T09,anthropic,sonnet,claude-sonnet-4-6,B,10,9,wrapped,9,artificial,IDM,True
openai_nano_FA_N5_T12,openai,nano,gpt-5.4-nano-2026-03-17,A,5,12,clean,0,helpful,PRO,True
openai_nano_FA_N5_T12,openai,nano,gpt-5.4-nano-2026-03-17,A,5,12,clean,1,accurate,CAP,True
openai_nano_FA_N5_T12,openai,nano,gpt-5.4-nano-2026-03-17,A,5,12,clean,2,concise,CAP,True
openai_nano_FA_N5_T12,openai,nano,gpt-5.4-nano-2026-03-17,A,5,12,clean,3,conversational,PRO,True
openai_nano_FA_N5_T12,openai,nano,gpt-5.4-nano-2026-03-17,A,5,12,clean,4,adaptable,CAP,True
anthropic_haiku_FB_N5_T06,anthropic,haiku,claude-haiku-4-5,B,5,6,clean,0,language,IDM,False
anthropic_haiku_FB_N5_T06,anthropic,haiku,claude-haiku-4-5,B,5,6,clean,1,helpful,PRO,True
anthropic_haiku_FB_N5_T06,anthropic,haiku,claude-haiku-4-5,B,5,6,clean,2,curious,EPI,True
anthropic_haiku_FB_N5_T06,anthropic,haiku,claude-haiku-4-5,B,5,6,clean,3,thoughtful,EPI,True
anthropic_haiku_FB_N5_T06,anthropic,haiku,claude-haiku-4-5,B,5,6,clean,4,transparent,EPI,False
openai_full_FB_N1_T16,openai,full,gpt-5.4-2026-03-05,B,1,16,clean,0,helpful,PRO,True
anthropic_opus_FB_N3_T08,anthropic,opus,claude-opus-4-7,B,3,8,clean,0,helpful,PRO,True
